Code Domaine,Domaine,Code zone,Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"TA","Animaux vivants","134","Malte","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","16","","Donnée officielle"
"TA","Animaux vivants","134","Malte","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","95","","Donnée officielle"
"TA","Animaux vivants","134","Malte","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","58","","Donnée officielle"
"TA","Animaux vivants","134","Malte","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","58","","Donnée officielle"
"TA","Animaux vivants","143","Maroc","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","3331","","Donnée officielle"
"TA","Animaux vivants","143","Maroc","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","14203","","Donnée officielle"
"TA","Animaux vivants","143","Maroc","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","2558","","Donnée officielle"
"TA","Animaux vivants","143","Maroc","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","1691","","Donnée officielle"
"TA","Animaux vivants","137","Maurice","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","178","","Donnée officielle"
"TA","Animaux vivants","137","Maurice","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","755","","Donnée officielle"
"TA","Animaux vivants","137","Maurice","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","173","","Donnée officielle"
"TA","Animaux vivants","137","Maurice","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","445","","Donnée officielle"
"TA","Animaux vivants","136","Mauritanie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","4","*","Chiffre non officiel"
"TA","Animaux vivants","136","Mauritanie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2","","Donnée officielle"
"TA","Animaux vivants","138","Mexique","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","3842","","Donnée officielle"
"TA","Animaux vivants","138","Mexique","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","25806","","Donnée officielle"
"TA","Animaux vivants","138","Mexique","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","*","Chiffre non officiel"
"TA","Animaux vivants","138","Mexique","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TA","Animaux vivants","141","Mongolie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","200","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","141","Mongolie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","237","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","273","Monténégro","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","985","","Donnée officielle"
"TA","Animaux vivants","273","Monténégro","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","1014","","Donnée officielle"
"TA","Animaux vivants","273","Monténégro","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","46","","Donnée officielle"
"TA","Animaux vivants","273","Monténégro","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","22","","Donnée officielle"
"TA","Animaux vivants","144","Mozambique","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","2103","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","144","Mozambique","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","3329","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","144","Mozambique","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","144","Mozambique","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","28","Myanmar","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","300","F","Estimation FAO"
"TA","Animaux vivants","28","Myanmar","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","900","F","Estimation FAO"
"TA","Animaux vivants","147","Namibie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","11223","","Donnée officielle"
"TA","Animaux vivants","147","Namibie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2168","","Donnée officielle"
"TA","Animaux vivants","147","Namibie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","*","Chiffre non officiel"
"TA","Animaux vivants","147","Namibie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","","Donnée officielle"
"TA","Animaux vivants","149","Népal","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1122","","Donnée officielle"
"TA","Animaux vivants","149","Népal","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2723","","Donnée officielle"
"TA","Animaux vivants","149","Népal","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","","Donnée officielle"
"TA","Animaux vivants","149","Népal","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","1","","Donnée officielle"
"TA","Animaux vivants","157","Nicaragua","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","4001","","Donnée officielle"
"TA","Animaux vivants","157","Nicaragua","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","3791","","Donnée officielle"
"TA","Animaux vivants","157","Nicaragua","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","157","Nicaragua","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","158","Niger","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","51","","Donnée officielle"
"TA","Animaux vivants","158","Niger","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","83","","Donnée officielle"
"TA","Animaux vivants","158","Niger","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","158","Niger","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","159","Nigéria","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","20","F","Estimation FAO"
"TA","Animaux vivants","159","Nigéria","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","112","F","Estimation FAO"
"TA","Animaux vivants","159","Nigéria","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","4","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","159","Nigéria","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","160","Nioué","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","160","Nioué","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","162","Norvège","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","19","*","Chiffre non officiel"
"TA","Animaux vivants","162","Norvège","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","433","","Donnée officielle"
"TA","Animaux vivants","162","Norvège","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","*","Chiffre non officiel"
"TA","Animaux vivants","162","Norvège","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TA","Animaux vivants","153","Nouvelle-Calédonie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","","Donnée officielle"
"TA","Animaux vivants","153","Nouvelle-Calédonie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","37","","Donnée officielle"
"TA","Animaux vivants","153","Nouvelle-Calédonie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","3","*","Chiffre non officiel"
"TA","Animaux vivants","153","Nouvelle-Calédonie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","11","","Donnée officielle"
"TA","Animaux vivants","156","Nouvelle-Zélande","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","156","Nouvelle-Zélande","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","156","Nouvelle-Zélande","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","1323","","Donnée officielle"
"TA","Animaux vivants","156","Nouvelle-Zélande","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","6137","","Donnée officielle"
"TA","Animaux vivants","221","Oman","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","179","*","Chiffre non officiel"
"TA","Animaux vivants","221","Oman","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","1790","","Donnée officielle"
"TA","Animaux vivants","221","Oman","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","2","","Donnée officielle"
"TA","Animaux vivants","221","Oman","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","33","","Donnée officielle"
"TA","Animaux vivants","226","Ouganda","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1575","","Donnée officielle"
"TA","Animaux vivants","226","Ouganda","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","1719","","Donnée officielle"
"TA","Animaux vivants","226","Ouganda","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","52","","Donnée officielle"
"TA","Animaux vivants","226","Ouganda","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","77","","Donnée officielle"
"TA","Animaux vivants","235","Ouzbékistan","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","989","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","235","Ouzbékistan","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","5131","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","235","Ouzbékistan","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","235","Ouzbékistan","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","165","Pakistan","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1369","","Donnée officielle"
"TA","Animaux vivants","165","Pakistan","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","9496","","Donnée officielle"
"TA","Animaux vivants","165","Pakistan","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","2899","","Donnée officielle"
"TA","Animaux vivants","165","Pakistan","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","3119","","Donnée officielle"
"TA","Animaux vivants","299","Palestine","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","34","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","299","Palestine","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","119","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","299","Palestine","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","299","Palestine","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","166","Panama","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1431","","Donnée officielle"
"TA","Animaux vivants","166","Panama","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","4205","","Donnée officielle"
"TA","Animaux vivants","166","Panama","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","104","","Donnée officielle"
"TA","Animaux vivants","166","Panama","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","95","","Donnée officielle"
"TA","Animaux vivants","168","Papouasie-Nouvelle-Guinée","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","193","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","168","Papouasie-Nouvelle-Guinée","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","1446","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","168","Papouasie-Nouvelle-Guinée","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","21","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","168","Papouasie-Nouvelle-Guinée","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","93","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","169","Paraguay","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","14993","","Donnée officielle"
"TA","Animaux vivants","169","Paraguay","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","10342","","Donnée officielle"
"TA","Animaux vivants","169","Paraguay","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","169","Paraguay","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","150","Pays-Bas","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","274401","","Donnée officielle"
"TA","Animaux vivants","150","Pays-Bas","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","614024","","Donnée officielle"
"TA","Animaux vivants","150","Pays-Bas","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","330181","","Donnée officielle"
"TA","Animaux vivants","150","Pays-Bas","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","401566","","Donnée officielle"
"TA","Animaux vivants","170","Pérou","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1235","","Donnée officielle"
"TA","Animaux vivants","170","Pérou","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","13524","","Donnée officielle"
"TA","Animaux vivants","170","Pérou","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","1484","","Donnée officielle"
"TA","Animaux vivants","170","Pérou","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","4781","","Donnée officielle"
"TA","Animaux vivants","171","Philippines","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","511","","Donnée officielle"
"TA","Animaux vivants","171","Philippines","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","6436","","Donnée officielle"
"TA","Animaux vivants","171","Philippines","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","87","","Donnée officielle"
"TA","Animaux vivants","171","Philippines","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","341","","Donnée officielle"
"TA","Animaux vivants","173","Pologne","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","48780","","Donnée officielle"
"TA","Animaux vivants","173","Pologne","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","83107","","Donnée officielle"
"TA","Animaux vivants","173","Pologne","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","78506","","Donnée officielle"
"TA","Animaux vivants","173","Pologne","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","39952","","Donnée officielle"
"TA","Animaux vivants","70","Polynésie française","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","222","","Donnée officielle"
"TA","Animaux vivants","70","Polynésie française","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","509","","Donnée officielle"
"TA","Animaux vivants","174","Portugal","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","16518","","Donnée officielle"
"TA","Animaux vivants","174","Portugal","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","28027","","Donnée officielle"
"TA","Animaux vivants","174","Portugal","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","41267","","Donnée officielle"
"TA","Animaux vivants","174","Portugal","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","21509","","Donnée officielle"
"TA","Animaux vivants","179","Qatar","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","171","*","Chiffre non officiel"
"TA","Animaux vivants","179","Qatar","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","266","","Donnée officielle"
"TA","Animaux vivants","179","Qatar","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","179","Qatar","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","212","République arabe syrienne","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","9199","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","212","République arabe syrienne","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","5628","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","212","République arabe syrienne","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","139","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","212","République arabe syrienne","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","374","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","37","République centrafricaine","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","*","Chiffre non officiel"
"TA","Animaux vivants","37","République centrafricaine","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TA","Animaux vivants","117","République de Corée","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","608","*","Chiffre non officiel"
"TA","Animaux vivants","117","République de Corée","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","7434","","Donnée officielle"
"TA","Animaux vivants","117","République de Corée","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","3","*","Chiffre non officiel"
"TA","Animaux vivants","117","République de Corée","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","16","","Donnée officielle"
"TA","Animaux vivants","146","République de Moldova","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","3994","","Donnée officielle"
"TA","Animaux vivants","146","République de Moldova","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2357","","Donnée officielle"
"TA","Animaux vivants","146","République de Moldova","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","146","République de Moldova","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","250","République démocratique du Congo","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","1072","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","250","République démocratique du Congo","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","1216","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","120","République démocratique populaire lao","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","955","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","120","République démocratique populaire lao","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","797","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","56","République dominicaine","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","989","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","56","République dominicaine","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","2474","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","56","République dominicaine","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","1824","","Donnée officielle"
"TA","Animaux vivants","56","République dominicaine","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","5412","","Donnée officielle"
"TA","Animaux vivants","215","République-Unie de Tanzanie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","964","","Donnée officielle"
"TA","Animaux vivants","215","République-Unie de Tanzanie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","1633","","Donnée officielle"
"TA","Animaux vivants","215","République-Unie de Tanzanie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","4","","Donnée officielle"
"TA","Animaux vivants","215","République-Unie de Tanzanie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","2","","Donnée officielle"
"TA","Animaux vivants","248","RFS de Yougoslavie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","248","RFS de Yougoslavie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","248","RFS de Yougoslavie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","","M","Donnée non disponible"
"TA","Animaux vivants","248","RFS de Yougoslavie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","","M","Donnée non disponible"
"TA","Animaux vivants","183","Roumanie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","87373","","Donnée officielle"
"TA","Animaux vivants","183","Roumanie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","49244","","Donnée officielle"
"TA","Animaux vivants","183","Roumanie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","10888","","Donnée officielle"
"TA","Animaux vivants","183","Roumanie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","23503","","Donnée officielle"
"TA","Animaux vivants","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","11549","","Donnée officielle"
"TA","Animaux vivants","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","15009","","Donnée officielle"
"TA","Animaux vivants","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","18652","","Donnée officielle"
"TA","Animaux vivants","229","Royaume-Uni de Grande-Bretagne et d'Irlande du Nord","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","107908","","Donnée officielle"
"TA","Animaux vivants","184","Rwanda","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","608","","Donnée officielle"
"TA","Animaux vivants","184","Rwanda","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","529","","Donnée officielle"
"TA","Animaux vivants","184","Rwanda","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","11","","Donnée officielle"
"TA","Animaux vivants","184","Rwanda","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","23","","Donnée officielle"
"TA","Animaux vivants","189","Sainte-Lucie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","53","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","189","Sainte-Lucie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","53","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","188","Saint-Kitts-et-Nevis","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","18","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","188","Saint-Kitts-et-Nevis","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","25","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","191","Saint-Vincent-et-les Grenadines","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","14","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","191","Saint-Vincent-et-les Grenadines","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","24","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","244","Samoa","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","31","","Donnée officielle"
"TA","Animaux vivants","244","Samoa","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","140","","Donnée officielle"
"TA","Animaux vivants","193","Sao Tomé-et-Principe","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","33","","Donnée officielle"
"TA","Animaux vivants","193","Sao Tomé-et-Principe","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","43","","Donnée officielle"
"TA","Animaux vivants","195","Sénégal","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","143","","Donnée officielle"
"TA","Animaux vivants","195","Sénégal","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","580","","Donnée officielle"
"TA","Animaux vivants","195","Sénégal","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","188","","Donnée officielle"
"TA","Animaux vivants","195","Sénégal","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","250","","Donnée officielle"
"TA","Animaux vivants","272","Serbie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","6201","","Donnée officielle"
"TA","Animaux vivants","272","Serbie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","7452","","Donnée officielle"
"TA","Animaux vivants","272","Serbie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","640","","Donnée officielle"
"TA","Animaux vivants","272","Serbie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","265","","Donnée officielle"
"TA","Animaux vivants","186","Serbie-et-Monténégro","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","186","Serbie-et-Monténégro","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","186","Serbie-et-Monténégro","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","186","Serbie-et-Monténégro","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","196","Seychelles","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","12","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","196","Seychelles","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","22","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","197","Sierra Leone","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","69","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","197","Sierra Leone","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","103","R","Données estimées en utilisant les données des pays partenaires"
"TA","Animaux vivants","197","Sierra Leone","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","F","Estimation FAO"
"TA","Animaux vivants","197","Sierra Leone","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","F","Estimation FAO"
"TA","Animaux vivants","200","Singapour","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","46684","","Donnée officielle"
"TA","Animaux vivants","200","Singapour","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","167340","","Donnée officielle"
"TA","Animaux vivants","200","Singapour","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","0","*","Chiffre non officiel"
"TA","Animaux vivants","200","Singapour","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","0","*","Chiffre non officiel"
"TA","Animaux vivants","199","Slovaquie","5609","Importations - Quantité","1057","Poulets","2013","2013","1000 têtes","40839","","Donnée officielle"
"TA","Animaux vivants","199","Slovaquie","5622","Importations - Valeur","1057","Poulets","2013","2013","1000 US$","32241","","Donnée officielle"
"TA","Animaux vivants","199","Slovaquie","5909","Exportations - Quantité","1057","Poulets","2013","2013","1000 têtes","48228","","Donnée officielle"
"TA","Animaux vivants","199","Slovaquie","5922","Exportations - Valeur","1057","Poulets","2013","2013","1000 US$","49635","","Donnée officielle"
